input_text,target_text
"Day: Wednesday, Time: 09:00 - 12:00, Score: 51
Hourly: 01(14), 01(15), 01(8), 01(15), 02(15), 02(7), 02(15), 02(13), 03(9), 03(14), 03(14), 03(14), 04(15), 04(19), 04(20), 04(31), 05(26), 05(29), 05(26), 05(47), 06(31), 06(36), 06(56), 06(36), 07(37), 07(64), 07(43), 07(32), 08(34), 08(48), 08(63), 08(48), 09(49), 09(49), 09(69), 09(33), 10(52), 10(73), 10(36), 10(51), 11(51), 11(34), 11(65), 11(51), 12(31), 12(62), 12(47), 12(46), 13(44), 13(59), 13(31), 13(48), 14(58), 14(45), 14(29), 14(46), 15(42), 15(44), 15(26), 15(57), 16(42), 16(25), 16(43), 16(53), 17(38), 17(40), 17(27), 17(53), 18(26), 18(38), 18(54), 18(41), 19(38), 19(26), 19(40), 19(56), 20(26), 20(37), 20(54), 20(39), 21(27), 21(34), 21(47), 21(34), 22(24), 22(27), 22(27), 22(39), 23(21), 23(27), 23(19), 23(21)
Daily Avg: 36.6, Peak: 10(73)","Wednesday late morning captures users during coffee break scrolling, with a commanding 51/100 engagement score.
Traceback:
- Peak: 10:00 (73), +99% vs daily avg (36.6)
- vs Afternoon 12:00 - 15:00 (avg 45.5): +12% improvement
- vs Morning 06:00 - 09:00 (avg 44.0): +16% improvement
- vs Late Afternoon 15:00 - 18:00 (avg 40.8): +25% improvement"
"Day: Monday, Time: 18:00 - 21:00, Score: 75
Hourly: 01(28), 01(26), 02(24), 02(29), 03(33), 03(32), 04(41), 04(47), 05(55), 05(51), 06(54), 06(58), 07(55), 07(55), 08(58), 08(60), 09(63), 09(59), 10(58), 10(70), 10(68), 11(71), 11(65), 11(66), 12(64), 12(64), 12(68), 13(68), 13(65), 13(69), 14(66), 14(59), 14(69), 15(69), 15(69), 15(69), 16(71), 16(71), 16(69), 17(76), 17(77), 17(74), 18(81), 18(84), 18(80), 19(77), 19(82), 19(71), 20(66), 20(61), 20(73), 21(53), 21(57), 21(60), 21(88), 22(56), 22(50), 22(45), 22(49), 23(36), 23(45), 23(36), 23(38)
Daily Avg: 59.5, Peak: 18(84)","Monday evening captures users during post-dinner leisure time, with a commanding 75/100 engagement score.
Traceback:
- Peak: 18:00 (84), +41% vs daily avg (59.5)
- vs Late Afternoon 15:00 - 18:00 (avg 71.7): +5% improvement
- vs Afternoon 12:00 - 15:00 (avg 65.8): +14% improvement
- vs Late Morning 09:00 - 12:00 (avg 65.0): +15% improvement"
"Day: Tuesday, Time: 18:00 - 21:00, Score: 81
Hourly: 01(28), 01(28), 01(29), 01(37), 02(28), 02(33), 02(26), 02(25), 03(30), 03(32), 03(33), 03(31), 04(46), 04(55), 04(44), 04(44), 05(65), 05(62), 05(64), 05(70), 06(62), 06(65), 06(78), 06(70), 07(65), 07(76), 07(75), 07(64), 08(86), 08(76), 08(67), 08(59), 09(77), 09(70), 09(67), 09(65), 10(74), 10(69), 10(67), 10(84), 11(70), 11(84), 11(73), 11(75), 12(77), 12(66), 12(81), 12(69), 13(75), 13(67), 13(67), 13(89), 14(70), 14(63), 14(66), 14(80), 15(71), 15(80), 15(67), 15(66), 16(66), 16(78), 16(73), 16(78), 17(87), 17(86), 17(83), 17(75), 18(93), 18(91), 18(90), 18(73), 19(84), 19(93), 19(87), 19(74), 20(83), 20(70), 20(61), 20(77), 21(58), 21(66), 21(63), 21(57), 22(53), 22(48), 22(54), 22(47), 23(38), 23(45), 23(36), 23(41)
Daily Avg: 64.0, Peak: 18(93)","Tuesday evening captures users during post-dinner leisure time, with a commanding 81/100 engagement score.
Traceback:
- Peak: 18:00 (93), +45% vs daily avg (64.0)
- vs Late Afternoon 15:00 - 18:00 (avg 75.8): +7% improvement
- vs Late Morning 09:00 - 12:00 (avg 72.9): +12% improvement
- vs Afternoon 12:00 - 15:00 (avg 72.5): +12% improvement"
"Day: Wednesday, Time: 18:00 - 21:00, Score: 79
Hourly: 01(28), 01(30), 01(33), 01(29), 02(28), 02(27), 02(26), 02(27), 03(31), 03(31), 03(35), 03(32), 04(45), 04(49), 04(46), 04(46), 05(70), 05(56), 05(59), 05(63), 06(72), 06(64), 06(69), 06(70), 07(84), 07(64), 07(64), 07(70), 08(71), 08(90), 08(66), 08(64), 09(87), 09(64), 09(72), 09(69), 10(88), 10(68), 10(73), 10(67), 11(70), 11(74), 11(71), 11(94), 12(75), 12(66), 12(84), 12(69), 13(68), 13(69), 13(75), 13(91), 14(65), 14(90), 14(69), 14(63), 15(81), 15(65), 15(73), 15(71), 16(74), 16(75), 16(71), 16(80), 17(89), 17(75), 17(79), 17(81), 18(86), 18(92), 18(80), 18(78), 19(100), 19(76), 19(73), 19(78), 20(68), 20(65), 20(63), 20(88), 21(61), 21(73), 21(58), 21(55), 22(52), 22(52), 22(46), 22(50), 23(35), 23(38), 23(40), 23(41)
Daily Avg: 63.9, Peak: 19(100)","Wednesday's evening window (18:00 - 21:00) shows strong performance with 79/100, capturing audiences during evening relaxation browsing.
Traceback:
- Peak: 19:00 (100), +56% vs daily avg (63.9)
- vs Late Afternoon 15:00 - 18:00 (avg 76.2): +4% improvement
- vs Late Morning 09:00 - 12:00 (avg 74.8): +5% improvement
- vs Afternoon 12:00 - 15:00 (avg 73.7): +7% improvement"
"Day: Thursday, Time: 18:00 - 21:00, Score: 85
Hourly: 01(30), 01(29), 01(28), 01(28), 02(27), 02(27), 02(26), 02(27), 03(32), 03(30), 03(25), 03(30), 04(42), 04(45), 04(35), 04(42), 05(57), 05(61), 05(53), 05(58), 06(68), 06(75), 06(63), 06(66), 07(68), 07(60), 07(67), 07(78), 08(92), 08(61), 08(68), 08(73), 09(86), 09(63), 09(77), 09(66), 10(66), 10(67), 10(85), 10(80), 11(78), 11(95), 11(81), 11(69), 12(84), 12(68), 12(67), 12(87), 13(68), 13(65), 13(83), 13(95), 14(80), 14(64), 14(90), 14(67), 15(63), 15(85), 15(82), 15(71), 16(81), 16(64), 16(89), 17(100), 17(69), 17(89), 18(99), 18(95), 18(81), 19(98), 19(92), 19(76), 20(76), 20(86), 20(62), 21(56), 21(62), 21(66), 22(54), 22(45), 22(52), 23(35), 23(41), 23(40)
Daily Avg: 64.4, Peak: 18(99)","The 18:00 - 21:00 slot on Thursday delivers 85/100 engagement, reaching users during post-dinner leisure time.
Traceback:
- Peak: 18:00 (99), +54% vs daily avg (64.4)
- vs Late Afternoon 15:00 - 18:00 (avg 79.3): +7% improvement
- vs Afternoon 12:00 - 15:00 (avg 76.5): +11% improvement
- vs Late Morning 09:00 - 12:00 (avg 76.1): +12% improvement"
"Day: Friday, Time: 18:00 - 21:00, Score: 78
Hourly: 01(28), 01(29), 01(30), 02(25), 02(26), 02(33), 03(31), 03(29), 03(34), 04(41), 04(41), 04(45), 05(57), 05(63), 05(64), 06(68), 06(72), 06(62), 07(78), 07(61), 07(70), 08(88), 08(59), 08(65), 09(85), 09(61), 09(75), 10(87), 10(67), 10(72), 11(68), 11(92), 11(75), 12(76), 12(79), 12(76), 13(69), 13(70), 13(79), 14(62), 14(73), 14(62), 15(63), 15(64), 15(70), 16(73), 16(71), 16(71), 17(87), 17(75), 17(77), 18(95), 18(76), 18(81), 19(89), 19(72), 19(76), 20(64), 20(77), 20(72), 21(54), 21(76), 21(58), 22(49), 22(47), 23(41), 23(35)
Daily Avg: 63.3, Peak: 18(95)","The 18:00 - 21:00 slot on Friday delivers 78/100 engagement, reaching users during peak leisure engagement.
Traceback:
- Peak: 18:00 (95), +50% vs daily avg (63.3)
- vs Late Morning 09:00 - 12:00 (avg 75.8): +3% improvement
- vs Late Afternoon 15:00 - 18:00 (avg 72.3): +8% improvement
- vs Afternoon 12:00 - 15:00 (avg 71.8): +9% improvement"
"Day: Saturday, Time: 18:00 - 21:00, Score: 75
Hourly: 01(27), 01(29), 02(26), 02(29), 03(32), 03(30), 04(44), 04(43), 05(57), 05(59), 06(63), 06(64), 07(61), 07(66), 08(64), 08(68), 09(70), 09(69), 10(71), 10(65), 11(72), 11(70), 12(69), 12(71), 13(65), 13(68), 14(67), 14(67), 15(68), 15(65), 16(70), 16(72), 17(71), 17(79), 18(80), 18(87), 19(78), 19(80), 20(67), 20(60), 21(57), 21(55), 22(48), 22(45), 23(37), 23(38)
Daily Avg: 59.6, Peak: 18(87)","Saturday's evening window (18:00 - 21:00) shows strong performance with 75/100, capturing audiences during evening relaxation browsing.
Traceback:
- Peak: 18:00 (87), +46% vs daily avg (59.6)
- vs Late Afternoon 15:00 - 18:00 (avg 70.8): +6% improvement
- vs Late Morning 09:00 - 12:00 (avg 69.5): +8% improvement
- vs Afternoon 12:00 - 15:00 (avg 67.8): +11% improvement"
"Day: Sunday, Time: 15:00 - 18:00, Score: 78
Hourly: 01(26), 01(28), 02(23), 02(25), 03(24), 03(27), 04(36), 04(33), 05(55), 05(52), 06(62), 06(64), 07(63), 07(70), 08(70), 08(69), 09(68), 09(69), 10(73), 10(72), 11(74), 11(72), 12(75), 12(75), 13(72), 13(71), 14(66), 14(67), 15(72), 15(69), 16(74), 16(73), 17(79), 17(100), 18(84), 18(87), 19(72), 19(75), 20(66), 20(63), 21(54), 21(54), 22(47), 22(44), 23(33), 23(36)
Daily Avg: 60.1, Peak: 17(100)","Sunday's late afternoon window (15:00 - 18:00) shows strong performance with 78/100, capturing audiences during post-lunch browsing.
Traceback:
- Peak: 17:00 (100), +66% vs daily avg (60.1)
- vs Evening 18:00 - 21:00 (avg 74.5): +4% improvement
- vs Late Morning 09:00 - 12:00 (avg 71.3): +9% improvement
- vs Afternoon 12:00 - 15:00 (avg 71.0): +10% improvement"
"Day: Monday, Time: 15:00 - 18:00, Score: 80
Hourly: 01(43), 01(34), 02(47), 02(28), 03(46), 03(28), 04(42), 04(34), 05(44), 05(36), 06(47), 06(39), 07(51), 07(44), 08(58), 08(49), 09(64), 09(59), 10(71), 10(83), 10(73), 11(87), 11(71), 11(80), 12(73), 12(78), 12(69), 13(73), 13(68), 13(83), 14(69), 14(83), 14(75), 15(88), 15(78), 15(72), 16(78), 16(76), 16(91), 17(73), 17(84), 17(79), 18(76), 18(75), 18(84), 19(67), 19(71), 19(74), 20(66), 20(56), 20(59), 21(52), 21(51), 21(61), 22(46), 22(59), 22(52), 23(48), 23(38), 23(44)
Daily Avg: 62.1, Peak: 16(91)","The 15:00 - 18:00 slot on Monday delivers 80/100 engagement, reaching users during afternoon break scrolling.
Traceback:
- Peak: 16:00 (91), +47% vs daily avg (62.1)
- vs Afternoon 12:00 - 15:00 (avg 74.6): +7% improvement
- vs Late Morning 09:00 - 12:00 (avg 73.5): +9% improvement
- vs Evening 18:00 - 21:00 (avg 69.8): +14% improvement"
"Day: Tuesday, Time: 15:00 - 18:00, Score: 78
Hourly: 01(43), 01(25), 01(41), 01(40), 02(28), 02(42), 02(34), 02(43), 03(28), 03(36), 03(44), 03(40), 04(28), 04(35), 04(47), 04(49), 05(54), 05(42), 05(48), 05(32), 06(47), 06(48), 06(50), 06(34), 07(53), 07(53), 07(39), 07(59), 08(45), 08(69), 08(61), 08(57), 09(74), 09(62), 09(48), 09(77), 10(52), 10(82), 10(78), 10(76), 11(56), 11(92), 11(82), 11(80), 12(53), 12(82), 12(75), 12(73), 13(82), 13(72), 13(78), 13(54), 14(74), 14(78), 14(54), 14(85), 15(75), 15(81), 15(58), 15(81), 16(82), 16(86), 16(65), 16(88), 17(83), 17(94), 17(65), 17(80), 18(80), 18(67), 18(87), 18(80), 19(76), 19(62), 19(78), 19(73), 20(66), 20(62), 20(63), 20(53), 21(55), 21(44), 21(58), 21(63), 22(35), 22(53), 22(60), 22(55), 23(41), 23(31), 23(49), 23(47)
Daily Avg: 59.7, Peak: 17(94)","The 15:00 - 18:00 slot on Tuesday delivers 78/100 engagement, reaching users during afternoon break scrolling.
Traceback:
- Peak: 17:00 (94), +57% vs daily avg (59.7)
- vs Afternoon 12:00 - 15:00 (avg 71.7): +9% improvement
- vs Late Morning 09:00 - 12:00 (avg 71.6): +9% improvement
- vs Evening 18:00 - 21:00 (avg 70.6): +11% improvement"
"Day: Wednesday, Time: 15:00 - 18:00, Score: 88
Hourly: 01(55), 01(47), 01(24), 01(45), 02(47), 02(28), 02(46), 02(45), 03(23), 03(41), 03(50), 03(48), 04(26), 04(48), 04(43), 04(47), 05(51), 05(48), 05(34), 05(48), 06(45), 06(51), 06(58), 06(51), 07(56), 07(57), 07(53), 07(58), 08(55), 08(69), 08(72), 08(62), 09(74), 09(70), 09(77), 09(64), 10(81), 10(85), 10(69), 10(78), 11(81), 11(72), 11(88), 11(87), 12(76), 12(80), 12(81), 12(76), 13(76), 13(84), 13(72), 13(77), 14(84), 14(79), 14(74), 14(74), 15(83), 15(81), 15(78), 15(89), 16(84), 16(100), 16(86), 16(100), 17(85), 17(81), 17(89), 17(94), 18(87), 18(77), 18(87), 18(80), 19(73), 19(82), 19(78), 19(74), 20(65), 20(65), 20(65), 20(67), 21(48), 21(63), 21(62), 21(59), 22(40), 22(54), 22(48), 22(53), 23(39), 23(49), 23(27), 23(49)
Daily Avg: 64.5, Peak: 16(100)","Wednesday's late afternoon window (15:00 - 18:00) shows strong performance with 88/100, capturing audiences during end-of-workday checks.
Traceback:
- Peak: 16:00 (100), +55% vs daily avg (64.5)
- vs Afternoon 12:00 - 15:00 (avg 77.8): +12% improvement
- vs Late Morning 09:00 - 12:00 (avg 77.2): +13% improvement
- vs Evening 18:00 - 21:00 (avg 75.0): +17% improvement"
"Day: Thursday, Time: 15:00 - 18:00, Score: 80
Hourly: 01(43), 01(49), 01(21), 01(36), 02(47), 02(20), 02(45), 02(37), 03(20), 03(42), 03(41), 03(44), 04(24), 04(39), 04(40), 04(49), 05(47), 05(52), 05(27), 05(46), 06(31), 06(50), 06(59), 06(49), 07(51), 07(55), 07(54), 07(35), 08(39), 08(69), 08(68), 08(61), 09(77), 09(71), 09(76), 09(46), 10(79), 10(85), 10(48), 10(75), 11(84), 11(55), 11(89), 11(83), 12(57), 12(88), 12(86), 12(79), 13(82), 13(87), 13(57), 13(74), 14(91), 14(81), 14(53), 14(78), 15(80), 15(79), 15(54), 15(87), 16(91), 16(66), 16(93), 16(90), 17(82), 17(90), 17(63), 17(91), 18(61), 18(79), 18(84), 18(86), 19(75), 19(56), 19(88), 19(80), 20(46), 20(72), 20(71), 20(65), 21(38), 21(60), 21(62), 21(59), 22(32), 22(52), 22(50), 22(57), 23(47), 23(56), 23(27), 23(53)
Daily Avg: 60.8, Peak: 16(93)","The 15:00 - 18:00 slot on Thursday delivers 80/100 engagement, reaching users during post-lunch browsing.
Traceback:
- Peak: 16:00 (93), +53% vs daily avg (60.8)
- vs Afternoon 12:00 - 15:00 (avg 76.1): +6% improvement
- vs Late Morning 09:00 - 12:00 (avg 72.3): +11% improvement
- vs Evening 18:00 - 21:00 (avg 71.9): +12% improvement"
"Day: Friday, Time: 15:00 - 18:00, Score: 92
Hourly: 01(44), 01(25), 01(42), 01(40), 02(45), 02(27), 02(40), 02(46), 03(52), 03(25), 03(42), 03(43), 04(28), 04(42), 04(46), 04(55), 05(53), 05(44), 05(27), 05(43), 06(51), 06(32), 06(54), 06(56), 07(64), 07(32), 07(59), 07(53), 08(38), 08(67), 08(67), 08(66), 09(40), 09(75), 09(75), 09(78), 10(46), 10(79), 10(83), 10(75), 11(48), 11(84), 11(86), 11(88), 12(83), 12(51), 12(89), 12(78), 13(80), 13(82), 13(84), 13(48), 14(85), 14(75), 14(86), 14(82), 15(88), 15(88), 15(85), 16(98), 16(100), 16(98), 17(95), 17(80), 17(100), 18(77), 18(95), 19(94), 19(76), 20(76), 20(63), 21(52), 21(63), 22(56), 22(50), 23(51), 23(43)
Daily Avg: 63.1, Peak: 16(100)","Friday late afternoon captures users during end-of-workday checks, with a commanding 92/100 engagement score.
Traceback:
- Peak: 16:00 (100), +58% vs daily avg (63.1)
- vs Evening 18:00 - 21:00 (avg 80.2): +15% improvement
- vs Afternoon 12:00 - 15:00 (avg 76.9): +20% improvement
- vs Late Morning 09:00 - 12:00 (avg 71.4): +29% improvement"
"Day: Saturday, Time: 15:00 - 18:00, Score: 84
Hourly: 01(35), 01(47), 02(41), 02(49), 03(42), 03(44), 04(43), 04(44), 05(43), 05(48), 06(48), 06(54), 07(55), 07(60), 08(56), 08(65), 09(74), 09(68), 10(81), 10(67), 11(88), 11(75), 12(92), 12(77), 13(89), 13(74), 14(83), 14(73), 15(79), 15(83), 16(91), 16(79), 17(88), 17(82), 18(78), 18(90), 19(88), 19(73), 20(71), 20(58), 21(61), 21(52), 22(55), 22(46), 23(40), 23(45)
Daily Avg: 64.7, Peak: 16(91)","Saturday late afternoon captures users during post-lunch browsing, with a commanding 84/100 engagement score.
Traceback:
- Peak: 16:00 (91), +41% vs daily avg (64.7)
- vs Afternoon 12:00 - 15:00 (avg 81.3): +3% improvement
- vs Evening 18:00 - 21:00 (avg 76.3): +10% improvement
- vs Late Morning 09:00 - 12:00 (avg 75.5): +11% improvement"
"Day: Sunday, Time: 15:00 - 18:00, Score: 81
Hourly: 01(29), 01(43), 02(28), 02(39), 03(20), 03(42), 04(27), 04(40), 05(34), 05(52), 06(38), 06(52), 07(44), 07(62), 08(54), 08(62), 09(70), 09(60), 10(77), 10(65), 11(83), 11(70), 12(82), 12(78), 13(80), 13(74), 14(72), 14(71), 15(71), 15(81), 16(84), 16(83), 17(88), 17(78), 18(77), 18(84), 19(76), 19(68), 20(66), 20(61), 21(54), 21(56), 22(47), 22(44), 23(37), 23(44)
Daily Avg: 59.7, Peak: 17(88)","Sunday late afternoon captures users during end-of-workday checks, with a commanding 81/100 engagement score.
Traceback:
- Peak: 17:00 (88), +47% vs daily avg (59.7)
- vs Afternoon 12:00 - 15:00 (avg 76.2): +6% improvement
- vs Evening 18:00 - 21:00 (avg 72.0): +12% improvement
- vs Late Morning 09:00 - 12:00 (avg 70.8): +14% improvement"
"Day: Thursday, Time: 09:00 - 12:00, Score: 86
Hourly: 01(34), 01(46), 01(48), 01(44), 02(40), 02(40), 02(39), 02(42), 03(47), 03(45), 03(35), 03(53), 04(52), 04(50), 04(58), 04(58), 05(68), 05(70), 05(59), 05(82), 06(86), 06(74), 06(54), 06(77), 07(75), 07(85), 07(65), 07(79), 08(84), 08(76), 08(88), 08(90), 09(82), 09(89), 09(89), 09(86), 10(94), 10(81), 10(91), 10(83), 11(81), 11(88), 11(81), 11(84), 12(85), 12(76), 12(85), 12(76), 13(82), 13(79), 13(88), 13(77), 14(76), 14(95), 14(81), 14(82), 15(92), 15(80), 15(82), 15(87), 16(81), 16(87), 16(84), 16(91), 17(81), 17(81), 17(80), 17(84), 18(71), 18(77), 18(76), 18(67), 19(78), 19(68), 19(74), 19(73), 20(69), 20(70), 20(69), 20(69), 21(65), 21(69), 21(66), 21(61), 22(54), 22(61), 22(57), 22(65), 23(56), 23(55), 23(50), 23(51)
Daily Avg: 71.0, Peak: 10(94)","Thursday's late morning window (09:00 - 12:00) shows strong performance with 86/100, capturing audiences during coffee break scrolling.
Traceback:
- Peak: 10:00 (94), +32% vs daily avg (71.0)
- vs Late Afternoon 15:00 - 18:00 (avg 84.2): +2% improvement
- vs Afternoon 12:00 - 15:00 (avg 81.8): +5% improvement
- vs Morning 06:00 - 09:00 (avg 77.8): +10% improvement"
"Day: Friday, Time: 15:00 - 18:00, Score: 89
Hourly: 01(41), 01(52), 01(41), 01(42), 02(49), 02(40), 02(49), 02(41), 03(44), 03(47), 03(47), 03(52), 04(37), 04(55), 04(60), 04(62), 05(67), 05(57), 05(73), 05(69), 06(64), 06(76), 06(74), 06(84), 07(79), 07(77), 07(86), 07(66), 08(84), 08(92), 08(70), 08(86), 09(81), 09(94), 09(89), 09(89), 10(88), 10(94), 10(90), 10(95), 11(86), 11(87), 11(85), 11(83), 12(88), 12(87), 12(83), 12(89), 13(95), 13(84), 13(86), 13(86), 14(87), 14(89), 14(86), 14(88), 15(84), 15(98), 15(89), 15(91), 16(89), 16(100), 16(80), 16(87), 17(86), 17(94), 17(80), 18(84), 18(75), 18(79), 19(81), 19(84), 19(76), 20(75), 20(77), 21(61), 21(67), 22(61), 22(63), 23(52), 23(48)
Daily Avg: 74.5, Peak: 16(100)","The 15:00 - 18:00 slot on Friday delivers 89/100 engagement, reaching users during end-of-workday checks.
Traceback:
- Peak: 16:00 (100), +34% vs daily avg (74.5)
- vs Late Morning 09:00 - 12:00 (avg 88.4): +1% improvement
- vs Afternoon 12:00 - 15:00 (avg 87.3): +2% improvement
- vs Evening 18:00 - 21:00 (avg 78.9): +13% improvement"
"Day: Monday, Time: 09:00 - 12:00, Score: 90
Hourly: 01(33), 01(47), 02(43), 02(38), 03(37), 03(54), 04(51), 04(61), 05(64), 05(72), 06(66), 06(72), 07(75), 07(70), 08(76), 08(77), 09(82), 09(95), 10(86), 10(91), 11(93), 11(96), 12(79), 12(89), 12(77), 13(82), 13(72), 13(83), 14(93), 14(81), 14(82), 15(80), 15(89), 15(88), 16(96), 16(87), 16(85), 17(77), 17(71), 17(80), 18(65), 18(71), 18(70), 19(71), 19(73), 19(61), 20(61), 20(68), 20(64), 21(55), 21(60), 21(62), 22(61), 22(52), 22(57), 23(44), 23(53), 23(47), 23(44)
Daily Avg: 69.6, Peak: 11(96)","The 09:00 - 12:00 slot on Monday delivers 90/100 engagement, reaching users during mid-morning work breaks.
Traceback:
- Peak: 11:00 (96), +38% vs daily avg (69.6)
- vs Late Afternoon 15:00 - 18:00 (avg 83.7): +8% improvement
- vs Afternoon 12:00 - 15:00 (avg 82.0): +10% improvement
- vs Morning 06:00 - 09:00 (avg 72.7): +24% improvement"
"Day: Tuesday, Time: 09:00 - 12:00, Score: 88
Hourly: 01(37), 01(45), 01(43), 01(40), 02(37), 02(46), 02(35), 02(39), 03(48), 03(53), 03(50), 03(33), 04(56), 04(59), 04(49), 04(64), 05(49), 05(71), 05(75), 05(70), 06(55), 06(81), 06(73), 06(82), 07(60), 07(72), 07(77), 07(84), 08(85), 08(80), 08(77), 08(69), 09(87), 09(91), 09(83), 09(75), 10(92), 10(91), 10(87), 10(84), 11(80), 11(96), 11(93), 11(91), 12(86), 12(70), 12(81), 12(83), 13(83), 13(83), 13(81), 13(77), 14(84), 14(80), 14(86), 14(80), 15(89), 15(81), 15(91), 15(90), 16(80), 16(91), 16(94), 16(84), 17(77), 17(82), 17(76), 17(79), 18(69), 18(74), 18(77), 18(80), 19(75), 19(77), 19(83), 19(68), 20(67), 20(70), 20(64), 20(78), 21(63), 21(66), 21(59), 21(68), 22(69), 22(57), 22(56), 22(56), 23(45), 23(49), 23(49), 23(49)
Daily Avg: 70.7, Peak: 11(96)","Tuesday's late morning window (09:00 - 12:00) shows strong performance with 88/100, capturing audiences during coffee break scrolling.
Traceback:
- Peak: 11:00 (96), +36% vs daily avg (70.7)
- vs Late Afternoon 15:00 - 18:00 (avg 84.5): +4% improvement
- vs Afternoon 12:00 - 15:00 (avg 81.2): +8% improvement
- vs Morning 06:00 - 09:00 (avg 74.6): +17% improvement"
"Day: Wednesday, Time: 09:00 - 12:00, Score: 88
Hourly: 01(39), 01(46), 01(46), 01(39), 02(34), 02(52), 02(42), 02(46), 03(55), 03(42), 03(47), 03(47), 04(60), 04(54), 04(60), 04(64), 05(65), 05(72), 05(60), 05(56), 06(69), 06(79), 06(67), 06(74), 07(67), 07(65), 07(85), 07(68), 08(75), 08(78), 08(70), 08(98), 09(79), 09(100), 09(84), 09(80), 10(90), 10(87), 10(90), 10(94), 11(92), 11(95), 11(84), 11(83), 12(88), 12(76), 12(80), 12(92), 13(96), 13(80), 13(89), 13(78), 14(83), 14(79), 14(86), 14(91), 15(81), 15(99), 15(86), 15(81), 16(80), 16(82), 16(93), 16(86), 17(74), 17(84), 17(86), 17(79), 18(69), 18(70), 18(72), 18(82), 19(63), 19(67), 19(81), 19(69), 20(69), 20(70), 20(56), 20(62), 21(68), 21(57), 21(63), 21(68), 22(59), 22(46), 22(59), 22(55), 23(50), 23(45), 23(52), 23(36)
Daily Avg: 70.6, Peak: 09(100)","Wednesday's late morning window (09:00 - 12:00) shows strong performance with 88/100, capturing audiences during mid-morning work breaks.
Traceback:
- Peak: 09:00 (100), +42% vs daily avg (70.6)
- vs Afternoon 12:00 - 15:00 (avg 84.8): +4% improvement
- vs Late Afternoon 15:00 - 18:00 (avg 84.2): +5% improvement
- vs Morning 06:00 - 09:00 (avg 74.6): +18% improvement"
"Day: Saturday, Time: 09:00 - 12:00, Score: 91
Hourly: 01(49), 01(46), 02(47), 02(40), 03(50), 03(51), 04(67), 04(63), 05(74), 05(71), 06(77), 06(91), 07(79), 07(98), 08(83), 08(96), 09(98), 09(86), 10(99), 10(86), 11(91), 11(86), 12(86), 12(80), 13(89), 13(84), 14(84), 14(82), 15(78), 15(85), 16(87), 16(78), 17(80), 17(79), 18(74), 18(77), 19(82), 19(66), 20(73), 20(65), 21(66), 21(63), 22(63), 22(54), 23(42), 23(52)
Daily Avg: 73.8, Peak: 10(99)","Saturday's late morning window (09:00 - 12:00) shows strong performance with 91/100, capturing audiences during pre-lunch browsing.
Traceback:
- Peak: 10:00 (99), +34% vs daily avg (73.8)
- vs Morning 06:00 - 09:00 (avg 87.3): +4% improvement
- vs Afternoon 12:00 - 15:00 (avg 84.2): +8% improvement
- vs Late Afternoon 15:00 - 18:00 (avg 81.2): +12% improvement"
"Day: Sunday, Time: 09:00 - 12:00, Score: 86
Hourly: 01(36), 01(43), 02(37), 02(38), 03(35), 03(48), 04(44), 04(53), 05(56), 05(71), 06(75), 06(88), 07(80), 07(97), 08(76), 08(95), 09(100), 09(78), 10(95), 10(80), 11(86), 11(80), 12(91), 12(80), 13(89), 13(75), 14(85), 14(79), 15(77), 15(78), 16(88), 16(80), 17(86), 17(76), 18(69), 18(81), 19(77), 19(72), 20(73), 20(68), 21(64), 21(58), 22(61), 22(53), 23(43), 23(50)
Daily Avg: 70.5, Peak: 09(100)","Sunday's late morning window (09:00 - 12:00) shows strong performance with 86/100, capturing audiences during pre-lunch browsing.
Traceback:
- Peak: 09:00 (100), +42% vs daily avg (70.5)
- vs Morning 06:00 - 09:00 (avg 85.2): +2% improvement
- vs Afternoon 12:00 - 15:00 (avg 83.2): +4% improvement
- vs Late Afternoon 15:00 - 18:00 (avg 80.8): +7% improvement"
